,ADA,ALGO,BTC,ETH,LTC,SOL,XRP,DOT,LINK,XLM,DOGE,AVAX,AAVE,PEPE,XTZ,TAO,TRX
2025-01-18 00:00:00+00:00,1.137771,0.4675,104603.9,3488.13,136.99,220.17,3.25194,7.5592,25.44021,0.480999,0.4308015,41.64,339.75,2.0815e-05,1.4264,493.1429,0.249504
2025-01-18 01:00:00+00:00,1.12681,0.4625,104283.7,3467.36,135.37,218.89,3.24946,7.4542,25.23286,0.478567,0.4235359,41.31,336.96,2.0288e-05,1.4064,485.6554,0.248159
2025-01-18 02:00:00+00:00,1.122112,0.46345,104273.6,3448.11,134.33,221.92,3.27189,7.4218,24.96584,0.478336,0.4275022,41.24,333.44,2.0136e-05,1.3972,478.4815,0.254629
2025-01-18 03:00:00+00:00,1.106351,0.4546,103536.4,3385.6,129.77,220.56,3.24001,7.2937,24.57275,0.473473,0.4117903,40.63,325.97,1.972e-05,1.3733,466.9583,0.24942
2025-01-18 04:00:00+00:00,1.095562,0.45522,103530.3,3364.85,128.38,228.34,3.20282,7.261,24.44639,0.469839,0.4024639,40.75,322.52,1.9336e-05,1.3682,464.9535,0.2461
2025-01-18 05:00:00+00:00,1.06057,0.438,102795.7,3292.64,124.64,226.14,3.09458,6.9809,23.45,0.45466,0.3886312,39.47,314.52,1.8605e-05,1.3297,446.8108,0.240437
2025-01-18 06:00:00+00:00,1.077074,0.44487,103405.1,3312.86,127.4,236.28,3.15003,7.1247,23.98192,0.464507,0.4002272,39.93,317.99,1.9016e-05,1.3498,453.3754,0.243212
2025-01-18 07:00:00+00:00,1.065415,0.44185,102804.2,3289.28,125.2,232.9,3.11987,7.043,23.84025,0.459432,0.3949425,39.35,313.67,1.866e-05,1.3286,453.3665,0.241435
2025-01-18 08:00:00+00:00,1.070382,0.442,103185.0,3290.01,126.77,238.72,3.13379,7.0768,24.45669,0.461211,0.398761,39.46,313.93,1.8742e-05,1.3316,449.4608,0.24183
2025-01-18 09:00:00+00:00,1.069487,0.44523,103091.1,3267.33,127.0,238.09,3.12575,7.0123,24.17807,0.460807,0.3978596,38.97,311.78,1.8704e-05,1.3248,447.164,0.241056
2025-01-18 10:00:00+00:00,1.059263,0.43844,103127.1,3265.65,125.9,243.08,3.10385,6.9971,23.98678,0.456312,0.3960953,39.19,310.1,1.8823e-05,1.3209,447.2202,0.24007
2025-01-18 11:00:00+00:00,1.071562,0.44938,103513.8,3312.12,127.55,238.78,3.17064,7.093,24.41686,0.463052,0.3994536,39.45,315.5,1.8829e-05,1.3342,451.8087,0.242259
2025-01-18 12:00:00+00:00,1.065855,0.44403,103397.1,3288.48,126.77,243.36,3.17,7.0297,24.03073,0.461181,0.398037,38.98,312.74,1.8809e-05,1.3293,449.0283,0.241648
2025-01-18 13:00:00+00:00,1.093562,0.45476,104248.0,3320.24,130.0,240.27,3.235,7.1108,24.7198,0.47365,0.4041137,39.58,318.64,1.9106e-05,1.351,458.0182,0.244479
2025-01-18 14:00:00+00:00,1.071794,0.44331,103927.1,3296.44,127.5,242.6,3.198,7.0035,24.13123,0.474809,0.3969454,39.08,313.75,1.8852e-05,1.3273,450.9639,0.243433
2025-01-18 15:00:00+00:00,1.071082,0.441,104485.6,3305.5,126.16,257.72,3.17448,7.0096,24.06906,0.473166,0.3974091,39.12,317.72,1.8708e-05,1.3322,450.65,0.244142
2025-01-18 16:00:00+00:00,1.054009,0.43486,103219.7,3251.72,123.8,242.61,3.14301,6.8549,23.44971,0.472116,0.3882571,38.37,310.24,1.824e-05,1.3076,440.3755,0.239883
2025-01-18 17:00:00+00:00,1.055013,0.43762,103710.1,3255.01,124.36,251.85,3.155,6.8896,23.6,0.473,0.3885744,38.64,308.88,1.824e-05,1.3151,444.3435,0.240264
2025-01-18 18:00:00+00:00,1.057078,0.43668,103996.1,3261.35,124.75,254.33,3.1789,6.884,23.60662,0.47626,0.3899708,38.6,309.2,1.8151e-05,1.318,445.107,0.239839
2025-01-18 19:00:00+00:00,1.071548,0.44588,104277.0,3284.99,125.59,255.26,3.20925,6.9683,23.92901,0.481282,0.3964527,38.93,315.15,1.8395e-05,1.3215,451.9508,0.241391
2025-01-18 20:00:00+00:00,1.061221,0.43885,103907.6,3261.34,123.61,248.1,3.20329,6.889,23.59629,0.474378,0.3915681,38.67,310.58,1.8171e-05,1.3151,447.2919,0.240088
2025-01-18 21:00:00+00:00,1.065562,0.43627,103762.5,3271.55,123.76,252.27,3.19736,6.9042,23.61393,0.475569,0.3902886,38.73,311.04,1.8217e-05,1.3105,448.2035,0.240601
2025-01-18 22:00:00+00:00,1.073441,0.44124,104169.8,3277.85,124.24,254.11,3.21702,6.9456,23.74751,0.477207,0.3919355,38.81,313.27,1.82e-05,1.3187,450.6791,0.240876
2025-01-18 23:00:00+00:00,1.103023,0.44509,104382.0,3306.14,125.29,261.51,3.265,7.0336,24.06839,0.490159,0.3959456,39.22,315.13,1.8431e-05,1.3303,457.1133,0.24202
2025-01-19 00:00:00+00:00,1.120551,0.448,104022.1,3311.6,126.19,256.33,3.26501,7.094,23.84919,0.490279,0.3994833,39.24,314.53,1.844e-05,1.3366,458.7307,0.24321
2025-01-19 01:00:00+00:00,1.135238,0.45604,104364.1,3349.53,127.57,255.34,3.27622,7.2001,24.43506,0.492048,0.4010823,40.19,319.76,1.87e-05,1.3548,463.8743,0.24451
2025-01-19 02:00:00+00:00,1.115525,0.44753,104760.0,3350.2,125.86,254.06,3.25111,7.1439,24.14193,0.4872,0.4058746,39.8,322.19,1.8801e-05,1.3456,459.25,0.244503
2025-01-19 03:00:00+00:00,1.086939,0.43738,104855.0,3330.67,124.2,255.34,3.24691,7.0395,23.94708,0.482979,0.3997966,39.37,317.49,1.8548e-05,1.3371,455.71,0.245949
2025-01-19 04:00:00+00:00,1.071891,0.42949,104864.0,3276.43,120.97,272.85,3.17794,6.8975,23.59882,0.474,0.3922395,39.44,310.96,1.8124e-05,1.3153,448.0709,0.242474
2025-01-19 05:00:00+00:00,1.077698,0.43521,104981.3,3293.16,121.47,265.93,3.20088,6.9313,23.61864,0.476991,0.3973154,39.32,313.31,1.8115e-05,1.3134,448.0195,0.242871
2025-01-19 06:00:00+00:00,1.065631,0.43235,105405.4,3279.52,120.56,274.34,3.19918,6.85,23.39313,0.480886,0.395,39.07,308.35,1.795e-05,1.307,441.6,0.241898
2025-01-19 07:00:00+00:00,1.064673,0.433,105015.7,3269.95,119.6,271.11,3.17651,6.7809,23.32685,0.474846,0.3918372,38.48,307.99,1.7664e-05,1.2933,438.1805,0.2404
2025-01-19 08:00:00+00:00,1.037,0.42023,104221.3,3216.24,116.62,273.97,3.12452,6.5914,22.57997,0.462065,0.3764299,37.56,298.61,1.6825e-05,1.265,422.4451,0.23448
2025-01-19 09:00:00+00:00,1.043285,0.44084,105066.0,3220.0,118.26,273.48,3.1322,6.633,23.15574,0.465714,0.3771839,37.65,302.49,1.6861e-05,1.2691,429.7701,0.234849
2025-01-19 10:00:00+00:00,1.037936,0.43091,104614.5,3169.25,116.69,283.96,3.11204,6.5981,22.83265,0.460273,0.3697704,37.28,300.42,1.6555e-05,1.2578,427.6208,0.232778
2025-01-19 11:00:00+00:00,1.01851,0.41962,104141.4,3143.94,115.0,285.27,3.05,6.4525,22.38684,0.449679,0.3621161,36.59,294.27,1.5569e-05,1.2326,420.0459,0.22868
2025-01-19 12:00:00+00:00,1.04419,0.42492,104817.0,3199.5,117.81,277.0,3.1055,6.5788,22.84959,0.459587,0.3734689,37.26,300.08,1.6242e-05,1.2652,431.0321,0.232845
2025-01-19 13:00:00+00:00,1.05671,0.4237,104798.5,3268.06,118.99,282.29,3.12955,6.6754,23.46147,0.459709,0.3776185,37.55,311.24,1.6561e-05,1.279,452.1357,0.235876
2025-01-19 14:00:00+00:00,1.080264,0.43542,104954.7,3375.89,122.6,270.07,3.13596,6.8514,25.45716,0.463095,0.3866503,38.58,330.58,1.7565e-05,1.3162,473.715,0.241349
2025-01-19 15:00:00+00:00,1.072283,0.43113,104760.0,3379.47,124.15,270.19,3.14373,6.8051,25.37893,0.46276,0.3875184,38.42,330.68,1.7299e-05,1.3091,470.086,0.240343
2025-01-19 16:00:00+00:00,1.070395,0.438,104804.6,3406.15,122.93,268.58,3.14284,6.7925,26.0724,0.465865,0.3869785,38.67,341.46,1.7331e-05,1.3081,461.6539,0.241064
2025-01-19 17:00:00+00:00,1.085653,0.45013,104920.0,3439.01,124.53,271.0,3.156,6.8737,26.51905,0.470979,0.3929643,38.91,346.58,1.7668e-05,1.3257,464.8491,0.243425
2025-01-19 18:00:00+00:00,1.084966,0.448,104828.2,3427.84,124.6,271.95,3.16544,6.7953,26.40932,0.468699,0.3934358,38.76,345.4,1.772e-05,1.3196,457.6903,0.24344
2025-01-19 19:00:00+00:00,1.077061,0.44822,106000.0,3411.06,123.77,268.97,3.22,6.8119,25.99104,0.471183,0.3956612,38.69,341.0,1.7805e-05,1.3276,456.6031,0.244286
2025-01-19 20:00:00+00:00,1.065073,0.44655,106171.0,3370.36,123.39,277.32,3.1802,6.7469,26.23799,0.468913,0.3925,38.57,339.61,1.7489e-05,1.3152,456.3127,0.242393
2025-01-19 21:00:00+00:00,1.015972,0.41439,103550.1,3230.9,117.87,255.02,3.06397,6.4176,24.1809,0.448132,0.3696516,36.56,319.1,1.6491e-05,1.2439,436.0089,0.233617
2025-01-19 22:00:00+00:00,1.01369,0.40914,103282.2,3261.99,116.6,252.75,3.04829,6.3438,24.6839,0.441414,0.3665967,36.43,316.77,1.6419e-05,1.2362,431.5943,0.231883
2025-01-19 23:00:00+00:00,0.992332,0.39751,101191.1,3210.68,115.41,252.22,2.95537,6.2426,24.30647,0.433136,0.3577291,35.64,309.03,1.6044e-05,1.2185,426.5421,0.228306
2025-01-20 00:00:00+00:00,0.961546,0.38634,99700.1,3166.36,113.03,236.35,2.92629,6.0641,23.49663,0.424006,0.3466519,34.52,299.58,1.5148e-05,1.1918,419.0,0.224
2025-01-20 01:00:00+00:00,0.98,0.38987,100506.9,3194.99,114.04,241.57,2.9804,6.1092,23.6095,0.427179,0.3506642,34.81,298.62,1.5391e-05,1.1994,417.9088,0.225052
2025-01-20 02:00:00+00:00,0.995199,0.40756,101777.3,3241.31,116.58,231.81,3.08457,6.2258,24.07878,0.444723,0.3594863,35.18,307.34,1.5491e-05,1.233,420.7669,0.22787
2025-01-20 03:00:00+00:00,1.006687,0.41154,101738.2,3268.48,116.55,241.28,3.11029,6.2936,24.24741,0.447615,0.3639569,35.58,311.75,1.5759e-05,1.2423,422.9858,0.229106
2025-01-20 04:00:00+00:00,1.004487,0.41034,102132.1,3267.2,116.68,243.44,3.10002,6.3023,24.27044,0.447353,0.3631447,35.68,318.7,1.5714e-05,1.2457,421.2632,0.231066
2025-01-20 05:00:00+00:00,1.007885,0.41043,102200.0,3285.42,116.67,244.53,3.10237,6.3384,24.37825,0.447089,0.3631406,35.89,321.56,1.5802e-05,1.2347,422.2534,0.232459
2025-01-20 06:00:00+00:00,1.059662,0.44824,107276.2,3411.28,121.66,257.25,3.16934,6.6142,25.76119,0.461883,0.3770042,37.86,339.22,1.6941e-05,1.2975,437.1475,0.238823
2025-01-20 07:00:00+00:00,1.075637,0.45341,106888.3,3376.75,121.04,261.61,3.1949,6.7602,26.24802,0.467279,0.3755861,38.55,353.68,1.6921e-05,1.3134,447.7668,0.240573
2025-01-20 08:00:00+00:00,1.094417,0.46625,108141.2,3385.17,123.8,269.2,3.26263,6.7987,26.05819,0.470722,0.3813545,38.74,352.39,1.7121e-05,1.3183,452.0,0.241888
2025-01-20 09:00:00+00:00,1.066242,0.46468,107998.0,3358.94,121.36,262.65,3.25085,6.7079,25.59019,0.467069,0.3769354,38.29,348.2,1.6987e-05,1.3042,466.4627,0.240192
2025-01-20 10:00:00+00:00,1.07575,0.45814,107797.0,3348.05,119.86,258.98,3.31585,6.6389,25.39265,0.473543,0.3780013,38.0,344.47,1.671e-05,1.2902,448.4988,0.240272
2025-01-20 11:00:00+00:00,1.081415,0.46707,108100.0,3372.21,121.4,260.25,3.32279,6.68,25.67817,0.474333,0.3820242,38.16,343.28,1.6897e-05,1.2984,447.5711,0.241772
2025-01-20 12:00:00+00:00,1.050706,0.45342,106750.1,3300.79,118.65,252.91,3.24494,6.5165,24.90396,0.456617,0.3694446,37.19,331.87,1.6245e-05,1.2606,434.6646,0.23735
2025-01-20 13:00:00+00:00,1.063274,0.46088,107800.0,3337.98,119.85,256.04,3.29103,6.59,25.986,0.459723,0.3724058,37.58,348.41,1.632e-05,1.268,437.3664,0.244889
2025-01-20 14:00:00+00:00,1.070773,0.46151,107731.8,3353.41,122.04,257.06,3.3475,6.6351,26.36512,0.465865,0.3743858,38.18,351.18,1.6359e-05,1.2772,435.6661,0.246828
2025-01-20 15:00:00+00:00,1.047911,0.4469,104854.0,3334.62,119.19,253.86,3.27474,6.4986,25.86113,0.459218,0.3675538,37.27,346.62,1.6105e-05,1.254,428.4528,0.244018
2025-01-20 16:00:00+00:00,1.057976,0.45194,106522.2,3375.58,121.0,256.13,3.30893,6.5918,26.25,0.464854,0.374331,37.65,351.14,1.6464e-05,1.2771,433.7182,0.245116
2025-01-20 17:00:00+00:00,1.007009,0.42628,102864.2,3289.36,115.65,243.5,3.13524,6.2991,24.6281,0.439219,0.355538,36.02,331.72,1.5751e-05,1.2264,418.1587,0.238579
2025-01-20 18:00:00+00:00,1.038131,0.44108,103826.8,3326.49,121.05,249.01,3.1866,6.4394,25.37122,0.452,0.3628816,36.63,348.25,1.6128e-05,1.2559,425.3298,0.241055
2025-01-20 19:00:00+00:00,1.032959,0.44031,103626.7,3338.64,120.15,246.01,3.1489,6.4314,25.69793,0.449821,0.359489,36.54,355.23,1.599e-05,1.2565,421.2587,0.242289
2025-01-20 20:00:00+00:00,1.026564,0.43594,103580.1,3318.53,120.12,245.26,3.15179,6.4489,25.53389,0.448706,0.3635133,36.44,348.64,1.5972e-05,1.2516,413.8317,0.240762
2025-01-20 21:00:00+00:00,1.005757,0.42699,102480.4,3280.99,117.73,245.99,3.07,6.3434,25.22467,0.441974,0.3528392,35.92,341.34,1.556e-05,1.233,407.0,0.238328
2025-01-20 22:00:00+00:00,1.020051,0.43636,103500.0,3313.98,119.49,249.51,3.14038,6.4296,25.6685,0.451381,0.3590193,36.39,348.6,1.5967e-05,1.2507,413.4485,0.23993
2025-01-20 23:00:00+00:00,1.007505,0.42946,102162.8,3278.11,118.48,241.91,3.10321,6.3568,25.05408,0.446432,0.3542907,35.96,336.73,1.5766e-05,1.2401,406.6138,0.237711
2025-01-21 00:00:00+00:00,0.991427,0.42307,101014.8,3222.31,116.23,234.9,3.13004,6.2693,24.33622,0.443498,0.3439601,35.24,327.88,1.536e-05,1.2222,398.1697,0.23539
2025-01-21 01:00:00+00:00,0.993219,0.4208,101342.8,3246.25,115.53,234.13,3.09,6.2798,24.26514,0.44099,0.3443761,35.27,336.69,1.5333e-05,1.2238,397.5211,0.236312
2025-01-21 02:00:00+00:00,0.994508,0.41873,102418.6,3252.9,115.92,239.74,3.11857,6.258,24.52723,0.441654,0.3469717,35.32,346.61,1.5377e-05,1.2193,397.5913,0.236732
2025-01-21 03:00:00+00:00,0.993383,0.41856,102806.2,3256.06,116.55,237.83,3.10096,6.2708,24.45741,0.43741,0.3469453,35.24,345.39,1.534e-05,1.2193,396.3453,0.239306
2025-01-21 04:00:00+00:00,0.992824,0.41431,102200.3,3240.98,115.9,238.45,3.08367,6.2478,24.2319,0.436553,0.3441518,35.13,341.26,1.529e-05,1.2103,388.7633,0.238612
2025-01-21 05:00:00+00:00,0.973921,0.40746,101244.7,3220.12,114.5,232.21,3.03337,6.2068,23.87569,0.430799,0.3380814,34.66,335.74,1.508e-05,1.1995,387.9349,0.238288
2025-01-21 06:00:00+00:00,0.975,0.41555,101976.7,3238.97,114.9,236.71,3.04717,6.2564,24.1098,0.43242,0.3408951,35.12,343.02,1.5068e-05,1.2035,392.4381,0.238283
2025-01-21 07:00:00+00:00,0.974926,0.41454,101885.6,3250.37,115.9,236.76,3.06668,6.3071,24.06557,0.432949,0.3421839,35.3,341.18,1.4993e-05,1.2206,394.5802,0.239471
2025-01-21 08:00:00+00:00,0.957306,0.41581,102302.2,3248.32,117.94,239.1,3.07686,6.3189,24.1975,0.433001,0.3427115,35.24,343.25,1.4912e-05,1.1877,395.4554,0.23788
2025-01-21 09:00:00+00:00,0.969797,0.42447,102555.0,3270.24,117.78,238.09,3.09095,6.3999,24.84601,0.435201,0.3431554,35.63,354.74,1.5036e-05,1.193,393.772,0.238493
2025-01-21 10:00:00+00:00,0.989005,0.4262,103050.0,3299.91,118.65,239.36,3.10252,6.5153,25.78587,0.438513,0.3457439,36.39,366.26,1.5342e-05,1.2134,405.9098,0.24063
2025-01-21 11:00:00+00:00,1.000095,0.42741,103690.8,3301.55,121.2,239.37,3.10752,6.5267,25.64176,0.441507,0.3838272,36.41,362.0,1.5592e-05,1.2159,405.6175,0.241339
2025-01-21 12:00:00+00:00,0.998665,0.429,104356.1,3303.02,121.78,240.72,3.12667,6.5518,25.90774,0.44079,0.3791781,36.62,366.31,1.5492e-05,1.2169,405.0,0.241992
2025-01-21 13:00:00+00:00,0.99304,0.42756,104336.5,3303.21,121.09,241.01,3.1334,6.5515,25.6556,0.437902,0.3690057,36.56,366.44,1.5526e-05,1.2152,403.9474,0.241424
2025-01-21 14:00:00+00:00,0.984511,0.4201,103115.8,3285.54,119.16,238.81,3.1003,6.5139,25.67095,0.432133,0.3703733,35.88,359.34,1.543e-05,1.1956,397.7033,0.240623
2025-01-21 15:00:00+00:00,0.992919,0.42409,103813.9,3292.42,119.81,240.73,3.11664,6.5628,25.81101,0.437104,0.379464,36.17,356.95,1.56e-05,1.2085,401.9708,0.240714
2025-01-21 16:00:00+00:00,0.999227,0.42643,104891.3,3312.13,120.99,243.77,3.17382,6.6748,26.2491,0.443185,0.3811882,36.41,360.32,1.5794e-05,1.2175,402.7299,0.242431
2025-01-21 17:00:00+00:00,1.018069,0.43662,106147.9,3350.51,121.91,249.25,3.2244,6.7829,26.63,0.450195,0.3833994,37.14,366.17,1.6306e-05,1.2404,424.8846,0.24388
2025-01-21 18:00:00+00:00,1.025954,0.44,106845.6,3344.9,121.66,259.52,3.21376,6.8151,27.05667,0.451368,0.3856241,37.4,373.57,1.6265e-05,1.2458,425.6491,0.24359
2025-01-21 19:00:00+00:00,1.014528,0.44327,107064.6,3331.69,121.13,253.48,3.2011,6.7159,26.63783,0.453831,0.3844758,37.13,371.65,1.6089e-05,1.228,419.658,0.242714
2025-01-21 20:00:00+00:00,1.008072,0.43959,106088.5,3315.0,120.38,253.32,3.19773,6.7387,26.25727,0.45167,0.3831148,37.09,371.83,1.6078e-05,1.2243,414.0042,0.242682
2025-01-21 21:00:00+00:00,1.009,0.43641,106759.8,3332.3,119.95,253.9,3.18584,6.7449,26.52334,0.44852,0.3773251,37.2,370.67,1.5993e-05,1.2279,419.9,0.244922
2025-01-21 22:00:00+00:00,1.007991,0.42934,106000.1,3334.73,119.24,249.4,3.1714,6.6588,26.7434,0.443991,0.3734559,37.13,373.24,1.5966e-05,1.2282,426.3306,0.24486
2025-01-21 23:00:00+00:00,1.005445,0.42414,106162.8,3327.15,119.12,250.48,3.17544,6.6246,26.74819,0.442117,0.3722233,36.98,370.68,1.5912e-05,1.2211,424.8287,0.244886
2025-01-22 00:00:00+00:00,1.017887,0.42743,105934.3,3363.76,120.23,252.55,3.19691,6.69,26.92338,0.445206,0.3721392,37.26,369.06,1.6121e-05,1.2267,424.0198,0.246578
2025-01-22 01:00:00+00:00,1.002948,0.41923,105742.3,3328.35,118.78,251.98,3.1905,6.6011,26.48947,0.439934,0.3688874,36.73,360.68,1.572e-05,1.2136,419.1762,0.246885
2025-01-22 02:00:00+00:00,1.007132,0.41842,105579.8,3341.97,118.49,252.19,3.19101,6.6437,26.78522,0.438003,0.3710437,37.0,363.42,1.5866e-05,1.2173,424.9342,0.251057
2025-01-22 03:00:00+00:00,1.003255,0.41697,105594.8,3330.33,118.13,254.07,3.17717,6.6091,26.28872,0.435544,0.3714963,37.13,365.51,1.5991e-05,1.2159,422.6872,0.250098
2025-01-22 04:00:00+00:00,1.000031,0.41459,105555.4,3332.51,117.28,255.73,3.16497,6.5925,26.18544,0.432209,0.3701559,37.13,363.52,1.5937e-05,1.2064,427.6717,0.250726
2025-01-22 05:00:00+00:00,0.9975,0.41346,105678.0,3318.43,116.58,255.82,3.16101,6.5818,25.99538,0.431095,0.3678224,36.97,361.5,1.5875e-05,1.2084,427.208,0.249538
2025-01-22 06:00:00+00:00,0.999702,0.41505,105299.9,3308.83,116.33,256.49,3.16688,6.6149,26.01019,0.433146,0.3669115,36.93,359.13,1.5843e-05,1.2043,425.0524,0.251388
2025-01-22 07:00:00+00:00,0.990745,0.41279,105111.1,3289.1,116.23,258.51,3.1727,6.586,25.79805,0.432434,0.3649436,36.86,356.83,1.5722e-05,1.1976,428.2582,0.250583
2025-01-22 08:00:00+00:00,0.993649,0.41546,105250.6,3299.86,116.79,255.27,3.16999,6.5829,25.93583,0.433776,0.3632373,36.84,360.71,1.5734e-05,1.204,424.1789,0.249049
2025-01-22 09:00:00+00:00,0.996195,0.41992,104946.0,3297.86,116.6,253.82,3.17006,6.5769,25.78581,0.433081,0.3643185,36.86,363.42,1.5746e-05,1.2018,415.0,0.250731
2025-01-22 10:00:00+00:00,1.003097,0.41829,105109.5,3305.35,116.55,254.82,3.1655,6.5898,25.90736,0.432889,0.3654606,37.16,364.4,1.5745e-05,1.2028,416.702,0.252001
2025-01-22 11:00:00+00:00,1.014026,0.42355,105049.1,3326.23,117.21,257.68,3.23183,6.6289,25.86796,0.439869,0.3666872,37.56,360.61,1.594e-05,1.2065,421.1674,0.252697
2025-01-22 12:00:00+00:00,1.009347,0.42011,105324.1,3315.75,116.75,259.0,3.22674,6.6122,25.69676,0.43923,0.3662503,37.33,357.09,1.5824e-05,1.2122,418.5836,0.254
2025-01-22 13:00:00+00:00,0.993073,0.41492,104050.1,3285.82,115.3,260.33,3.17901,6.5175,25.46401,0.432248,0.3612712,36.82,355.3,1.5571e-05,1.2033,409.8158,0.254199
2025-01-22 14:00:00+00:00,0.992177,0.41686,104391.0,3291.87,115.89,256.02,3.17662,6.5614,25.66401,0.434947,0.3617103,37.01,355.73,1.5646e-05,1.2089,411.0241,0.2566
2025-01-22 15:00:00+00:00,0.991468,0.41263,104223.4,3278.21,115.83,257.32,3.16246,6.523,25.42272,0.432013,0.3603803,36.91,353.34,1.5498e-05,1.1985,413.1804,0.256046
2025-01-22 16:00:00+00:00,0.997013,0.41571,103727.1,3277.45,116.65,257.48,3.1661,6.5503,25.35045,0.431337,0.3609085,37.0,351.07,1.5542e-05,1.1965,410.9554,0.256341
2025-01-22 17:00:00+00:00,1.000178,0.41809,104360.1,3284.05,117.02,259.28,3.18829,6.5863,25.60574,0.435153,0.3631992,37.34,353.47,1.5633e-05,1.2093,411.4894,0.257563
2025-01-22 18:00:00+00:00,0.981526,0.40973,103908.6,3250.9,116.31,253.96,3.14266,6.478,25.24749,0.426883,0.3562387,36.77,349.46,1.5265e-05,1.196,406.0923,0.255644
2025-01-22 19:00:00+00:00,0.995186,0.41408,104646.0,3259.76,117.57,265.26,3.22335,6.5173,25.40645,0.433216,0.360416,37.21,349.54,1.5377e-05,1.2011,409.8532,0.256399
2025-01-22 20:00:00+00:00,0.996513,0.41116,104230.3,3253.41,116.53,268.24,3.22014,6.5103,25.33937,0.433977,0.3593264,37.06,351.19,1.5328e-05,1.1947,410.9694,0.256123
2025-01-22 21:00:00+00:00,0.989583,0.41163,104082.9,3256.59,116.26,262.13,3.17078,6.4938,25.44605,0.433256,0.3590491,37.13,349.92,1.5361e-05,1.1923,405.5447,0.254767
2025-01-22 22:00:00+00:00,0.981641,0.40458,103813.3,3236.45,114.91,260.07,3.16437,6.4412,25.34691,0.429756,0.359097,36.87,346.55,1.5103e-05,1.1821,400.7439,0.255154
2025-01-22 23:00:00+00:00,0.981948,0.40517,103648.5,3239.35,115.28,257.5,3.176,6.4389,25.26918,0.427564,0.3625,36.77,346.25,1.5142e-05,1.1797,399.3396,0.253523
2025-01-23 00:00:00+00:00,0.981094,0.40235,103280.1,3252.35,115.29,255.15,3.16501,6.4348,25.0972,0.426041,0.3602706,36.61,343.69,1.5069e-05,1.1748,395.9351,0.254018
2025-01-23 01:00:00+00:00,0.969566,0.39826,102900.0,3232.98,114.36,252.97,3.15,6.3618,24.72032,0.423173,0.356968,36.12,337.49,1.4862e-05,1.1641,390.5418,0.251371
2025-01-23 02:00:00+00:00,0.970834,0.39576,102650.0,3221.38,113.54,248.76,3.14602,6.3392,24.60445,0.421187,0.3536371,35.97,336.17,1.48e-05,1.1589,391.9411,0.25055
2025-01-23 03:00:00+00:00,0.972943,0.39682,102376.7,3224.79,114.25,248.79,3.15035,6.3525,24.80972,0.422048,0.3516458,36.08,336.2,1.4795e-05,1.1631,391.8913,0.25076
2025-01-23 04:00:00+00:00,0.961414,0.39457,101942.3,3193.26,112.83,246.53,3.11098,6.303,24.42973,0.417981,0.3498222,35.59,332.53,1.4671e-05,1.1521,387.8151,0.247724
2025-01-23 05:00:00+00:00,0.969778,0.3969,102466.5,3212.45,113.38,249.13,3.13812,6.3349,24.67802,0.422124,0.3520349,35.72,336.8,1.4795e-05,1.1613,389.7536,0.248598
2025-01-23 06:00:00+00:00,0.96706,0.39575,102226.3,3204.98,113.09,247.5,3.12311,6.3118,24.4465,0.41999,0.3527968,35.45,333.24,1.4814e-05,1.1611,386.9352,0.246942
2025-01-23 07:00:00+00:00,0.972093,0.39866,102664.4,3229.98,113.32,249.25,3.12913,6.3593,24.54107,0.422174,0.3538325,35.63,338.14,1.5045e-05,1.1657,391.3488,0.247366
2025-01-23 08:00:00+00:00,0.963596,0.39385,102190.1,3209.51,112.52,246.07,3.10139,6.3142,24.24991,0.42058,0.3500001,35.24,334.64,1.4823e-05,1.1616,389.2497,0.247319
2025-01-23 09:00:00+00:00,0.956685,0.39199,101654.3,3193.43,112.37,246.89,3.09121,6.2829,24.189,0.41681,0.3492455,35.05,332.82,1.477e-05,1.1518,381.5927,0.247063
2025-01-23 10:00:00+00:00,0.9559,0.39162,101636.7,3200.74,111.75,243.75,3.08745,6.26,24.03945,0.414986,0.3480839,35.07,332.66,1.4775e-05,1.1446,380.9103,0.244925
2025-01-23 11:00:00+00:00,0.965618,0.39533,101933.5,3211.04,112.35,244.09,3.08395,6.307,24.47102,0.417845,0.348346,35.28,334.8,1.4928e-05,1.146,380.5176,0.245606
2025-01-23 12:00:00+00:00,0.956627,0.39267,101578.1,3201.01,111.92,242.97,3.05104,6.2676,24.28329,0.41415,0.3464851,35.02,332.61,1.4613e-05,1.1404,377.4731,0.24449
2025-01-23 13:00:00+00:00,0.973412,0.39989,102454.7,3232.41,113.53,246.87,3.08162,6.3495,24.7785,0.420036,0.3506618,35.39,337.11,1.491e-05,1.1606,386.015,0.248478
2025-01-23 14:00:00+00:00,0.992653,0.41392,105124.0,3275.1,115.58,251.12,3.15305,6.427,25.65136,0.428323,0.3551843,35.93,342.23,1.5275e-05,1.1774,388.8937,0.250644
2025-01-23 15:00:00+00:00,0.994899,0.41255,105230.2,3257.39,115.7,249.35,3.1345,6.3979,25.43783,0.427533,0.3538053,35.9,337.79,1.5165e-05,1.18,386.4732,0.25045
